Continent,Country,Year,Month,Air,Sea,Total,Date
AFRICA,Lesotho,2020,Jun,0,0,0,2020-06-01
AFRICA,Lesotho,2020,Jul,0,0,0,2020-07-01
AFRICA,Lesotho,2020,Aug,0,0,0,2020-08-01
AFRICA,Lesotho,2020,Sep,0,0,0,2020-09-01
AFRICA,Lesotho,2020,Oct,0,0,0,2020-10-01
AFRICA,Lesotho,2020,Nov,0,0,0,2020-11-01
AFRICA,Lesotho,2020,Dec,0,0,0,2020-12-01
AFRICA,Malagasy Republic,2020,Jan,1085,8,1093,2020-01-01
AFRICA,Malagasy Republic,2020,Feb,1001,6,1007,2020-02-01
AFRICA,Malagasy Republic,2020,Mar,419,0,419,2020-03-01
AFRICA,Malagasy Republic,2020,Apr,0,0,0,2020-04-01
AFRICA,Malagasy Republic,2020,May,0,0,0,2020-05-01
AFRICA,Malagasy Republic,2020,Jun,0,1,1,2020-06-01
AFRICA,Malagasy Republic,2020,Jul,3,0,3,2020-07-01
AFRICA,Malagasy Republic,2020,Aug,0,0,0,2020-08-01
AFRICA,Malagasy Republic,2020,Sep,14,0,14,2020-09-01
AFRICA,Malagasy Republic,2020,Oct,1,0,1,2020-10-01
AFRICA,Malagasy Republic,2020,Nov,8,0,8,2020-11-01
AFRICA,Malagasy Republic,2020,Dec,7,0,7,2020-12-01
AFRICA,Malawi,2020,Jan,22,0,22,2020-01-01
AFRICA,Malawi,2020,Feb,24,0,24,2020-02-01
AFRICA,Malawi,2020,Mar,15,0,15,2020-03-01
AFRICA,Malawi,2020,Apr,0,0,0,2020-04-01
AFRICA,Malawi,2020,May,0,0,0,2020-05-01
AFRICA,Malawi,2020,Jun,0,0,0,2020-06-01
AFRICA,Malawi,2020,Jul,0,0,0,2020-07-01
AFRICA,Malawi,2020,Aug,0,0,0,2020-08-01
AFRICA,Malawi,2020,Sep,0,0,0,2020-09-01
AFRICA,Malawi,2020,Oct,0,0,0,2020-10-01
AFRICA,Malawi,2020,Nov,1,0,1,2020-11-01
AFRICA,Malawi,2020,Dec,0,0,0,2020-12-01
AFRICA,Mayotte,2020,Jan,48,0,48,2020-01-01
AFRICA,Mayotte,2020,Feb,67,0,67,2020-02-01
AFRICA,Mayotte,2020,Mar,112,0,112,2020-03-01
AFRICA,Mayotte,2020,Apr,0,0,0,2020-04-01
AFRICA,Mayotte,2020,May,0,0,0,2020-05-01
AFRICA,Mayotte,2020,Jun,0,0,0,2020-06-01
AFRICA,Mayotte,2020,Jul,0,0,0,2020-07-01
AFRICA,Mayotte,2020,Aug,0,0,0,2020-08-01
AFRICA,Mayotte,2020,Sep,0,0,0,2020-09-01
AFRICA,Mayotte,2020,Oct,1,0,1,2020-10-01
AFRICA,Mayotte,2020,Nov,0,0,0,2020-11-01
AFRICA,Mayotte,2020,Dec,0,0,0,2020-12-01
AFRICA,Morocco,2020,Jan,71,3,74,2020-01-01
AFRICA,Morocco,2020,Feb,71,0,71,2020-02-01
AFRICA,Morocco,2020,Mar,19,0,19,2020-03-01
AFRICA,Morocco,2020,Apr,0,0,0,2020-04-01
AFRICA,Morocco,2020,May,0,0,0,2020-05-01
AFRICA,Morocco,2020,Jun,0,0,0,2020-06-01
AFRICA,Morocco,2020,Jul,0,0,0,2020-07-01
AFRICA,Morocco,2020,Aug,0,0,0,2020-08-01
AFRICA,Morocco,2020,Sep,0,0,0,2020-09-01
AFRICA,Morocco,2020,Oct,2,0,2,2020-10-01
AFRICA,Morocco,2020,Nov,3,1,4,2020-11-01
AFRICA,Morocco,2020,Dec,6,0,6,2020-12-01
AFRICA,Mozambique,2020,Jan,165,103,268,2020-01-01
AFRICA,Mozambique,2020,Feb,72,1,73,2020-02-01
AFRICA,Mozambique,2020,Mar,16,0,16,2020-03-01
AFRICA,Mozambique,2020,Apr,0,0,0,2020-04-01
AFRICA,Mozambique,2020,May,0,0,0,2020-05-01
AFRICA,Mozambique,2020,Jun,0,0,0,2020-06-01
AFRICA,Mozambique,2020,Jul,0,0,0,2020-07-01
AFRICA,Mozambique,2020,Aug,0,0,0,2020-08-01
AFRICA,Mozambique,2020,Sep,0,0,0,2020-09-01
AFRICA,Mozambique,2020,Oct,1,0,1,2020-10-01
AFRICA,Mozambique,2020,Nov,0,0,0,2020-11-01
AFRICA,Mozambique,2020,Dec,0,0,0,2020-12-01
AFRICA,Namibia,2020,Jan,81,13,94,2020-01-01
AFRICA,Namibia,2020,Feb,59,5,64,2020-02-01
AFRICA,Namibia,2020,Mar,37,0,37,2020-03-01
AFRICA,Namibia,2020,Apr,0,0,0,2020-04-01
AFRICA,Namibia,2020,May,0,0,0,2020-05-01
AFRICA,Namibia,2020,Jun,0,0,0,2020-06-01
AFRICA,Namibia,2020,Jul,0,0,0,2020-07-01
AFRICA,Namibia,2020,Aug,0,0,0,2020-08-01
AFRICA,Namibia,2020,Sep,0,0,0,2020-09-01
AFRICA,Namibia,2020,Oct,1,0,1,2020-10-01
AFRICA,Namibia,2020,Nov,0,0,0,2020-11-01
AFRICA,Namibia,2020,Dec,0,0,0,2020-12-01
AFRICA,Niger,2020,Jan,10,4,14,2020-01-01
AFRICA,Niger,2020,Feb,11,0,11,2020-02-01
AFRICA,Niger,2020,Mar,4,0,4,2020-03-01
AFRICA,Niger,2020,Apr,0,0,0,2020-04-01
AFRICA,Niger,2020,May,0,0,0,2020-05-01
AFRICA,Niger,2020,Jun,0,0,0,2020-06-01
AFRICA,Niger,2020,Jul,0,0,0,2020-07-01
AFRICA,Niger,2020,Aug,0,0,0,2020-08-01
AFRICA,Niger,2020,Sep,0,0,0,2020-09-01
AFRICA,Niger,2020,Oct,0,0,0,2020-10-01
AFRICA,Niger,2020,Nov,0,0,0,2020-11-01
AFRICA,Niger,2020,Dec,0,0,0,2020-12-01
AFRICA,Nigeria,2020,Jan,212,5,217,2020-01-01
AFRICA,Nigeria,2020,Feb,292,3,295,2020-02-01
AFRICA,Nigeria,2020,Mar,89,2,91,2020-03-01
AFRICA,Nigeria,2020,Apr,0,0,0,2020-04-01
AFRICA,Nigeria,2020,May,0,0,0,2020-05-01
AFRICA,Nigeria,2020,Jun,0,0,0,2020-06-01
AFRICA,Nigeria,2020,Jul,0,0,0,2020-07-01
AFRICA,Nigeria,2020,Aug,0,0,0,2020-08-01
AFRICA,Nigeria,2020,Sep,0,0,0,2020-09-01
AFRICA,Nigeria,2020,Oct,0,0,0,2020-10-01
AFRICA,Nigeria,2020,Nov,1,0,1,2020-11-01
AFRICA,Nigeria,2020,Dec,3,0,3,2020-12-01
AFRICA,Other African countries,2020,Jan,99,5,104,2020-01-01
AFRICA,Other African countries,2020,Feb,190,4,194,2020-02-01
AFRICA,Other African countries,2020,Mar,89,2,91,2020-03-01
AFRICA,Other African countries,2020,Apr,0,0,0,2020-04-01
AFRICA,Other African countries,2020,May,0,0,0,2020-05-01
AFRICA,Other African countries,2020,Jun,0,0,0,2020-06-01
AFRICA,Other African countries,2020,Jul,0,0,0,2020-07-01
AFRICA,Other African countries,2020,Aug,0,0,0,2020-08-01
AFRICA,Other African countries,2020,Sep,1,0,1,2020-09-01
AFRICA,Other African countries,2020,Oct,4,0,4,2020-10-01
AFRICA,Other African countries,2020,Nov,1,0,1,2020-11-01
AFRICA,Other African countries,2020,Dec,3,0,3,2020-12-01
AFRICA,Reunion Island,2020,Jan,18079,138,18217,2020-01-01
AFRICA,Reunion Island,2020,Feb,4571,51,4622,2020-02-01
AFRICA,Reunion Island,2020,Mar,7666,0,7666,2020-03-01
AFRICA,Reunion Island,2020,Apr,0,0,0,2020-04-01
AFRICA,Reunion Island,2020,May,0,0,0,2020-05-01
AFRICA,Reunion Island,2020,Jun,0,0,0,2020-06-01
AFRICA,Reunion Island,2020,Jul,0,0,0,2020-07-01
AFRICA,Reunion Island,2020,Aug,3,0,3,2020-08-01
AFRICA,Reunion Island,2020,Sep,9,0,9,2020-09-01
AFRICA,Reunion Island,2020,Oct,20,0,20,2020-10-01
AFRICA,Reunion Island,2020,Nov,21,0,21,2020-11-01
AFRICA,Reunion Island,2020,Dec,23,0,23,2020-12-01
AFRICA,Rwanda,2020,Jan,21,0,21,2020-01-01
AFRICA,Rwanda,2020,Feb,23,0,23,2020-02-01
AFRICA,Rwanda,2020,Mar,6,0,6,2020-03-01
AFRICA,Rwanda,2020,Apr,0,0,0,2020-04-01
AFRICA,Rwanda,2020,May,0,0,0,2020-05-01
AFRICA,Rwanda,2020,Jun,0,0,0,2020-06-01
AFRICA,Rwanda,2020,Jul,0,0,0,2020-07-01
AFRICA,Rwanda,2020,Aug,0,0,0,2020-08-01
AFRICA,Rwanda,2020,Sep,2,0,2,2020-09-01
AFRICA,Rwanda,2020,Oct,0,0,0,2020-10-01
AFRICA,Rwanda,2020,Nov,0,0,0,2020-11-01
AFRICA,Rwanda,2020,Dec,0,0,0,2020-12-01
AFRICA,Senegal,2020,Jan,20,0,20,2020-01-01
AFRICA,Senegal,2020,Feb,16,2,18,2020-02-01
AFRICA,Senegal,2020,Mar,7,0,7,2020-03-01
AFRICA,Senegal,2020,Apr,0,0,0,2020-04-01
AFRICA,Senegal,2020,May,0,0,0,2020-05-01
AFRICA,Senegal,2020,Jun,0,0,0,2020-06-01
AFRICA,Senegal,2020,Jul,0,0,0,2020-07-01
AFRICA,Senegal,2020,Aug,0,0,0,2020-08-01
AFRICA,Senegal,2020,Sep,0,0,0,2020-09-01
AFRICA,Senegal,2020,Oct,2,0,2,2020-10-01
AFRICA,Senegal,2020,Nov,5,2,7,2020-11-01
AFRICA,Senegal,2020,Dec,0,0,0,2020-12-01
AFRICA,Seychelles,2020,Jan,556,0,556,2020-01-01
AFRICA,Seychelles,2020,Feb,371,2,373,2020-02-01
AFRICA,Seychelles,2020,Mar,147,1,148,2020-03-01
AFRICA,Seychelles,2020,Apr,0,0,0,2020-04-01
AFRICA,Seychelles,2020,May,0,0,0,2020-05-01
AFRICA,Seychelles,2020,Jun,0,0,0,2020-06-01
AFRICA,Seychelles,2020,Jul,0,0,0,2020-07-01
AFRICA,Seychelles,2020,Aug,0,0,0,2020-08-01
AFRICA,Seychelles,2020,Sep,0,0,0,2020-09-01
AFRICA,Seychelles,2020,Oct,0,0,0,2020-10-01
AFRICA,Seychelles,2020,Nov,13,0,13,2020-11-01
AFRICA,Seychelles,2020,Dec,3,0,3,2020-12-01
AFRICA,"South Africa, Rep. of",2020,Jan,7226,2646,9872,2020-01-01
AFRICA,"South Africa, Rep. of",2020,Feb,5314,98,5412,2020-02-01
AFRICA,"South Africa, Rep. of",2020,Mar,3644,13,3657,2020-03-01
AFRICA,"South Africa, Rep. of",2020,Apr,0,0,0,2020-04-01
AFRICA,"South Africa, Rep. of",2020,May,0,0,0,2020-05-01
AFRICA,"South Africa, Rep. of",2020,Jun,0,0,0,2020-06-01
AFRICA,"South Africa, Rep. of",2020,Jul,8,0,8,2020-07-01
AFRICA,"South Africa, Rep. of",2020,Aug,58,0,58,2020-08-01
AFRICA,"South Africa, Rep. of",2020,Sep,92,2,94,2020-09-01
AFRICA,"South Africa, Rep. of",2020,Oct,55,0,55,2020-10-01
AFRICA,"South Africa, Rep. of",2020,Nov,82,0,82,2020-11-01
AFRICA,"South Africa, Rep. of",2020,Dec,132,0,132,2020-12-01
AFRICA,Sudan,2020,Jan,5,0,5,2020-01-01
AFRICA,Sudan,2020,Feb,2,0,2,2020-02-01
AFRICA,Sudan,2020,Mar,9,0,9,2020-03-01
AFRICA,Sudan,2020,Apr,0,0,0,2020-04-01
AFRICA,Sudan,2020,May,0,0,0,2020-05-01
AFRICA,Sudan,2020,Jun,0,0,0,2020-06-01
AFRICA,Sudan,2020,Jul,0,0,0,2020-07-01
AFRICA,Sudan,2020,Aug,0,0,0,2020-08-01
AFRICA,Sudan,2020,Sep,0,0,0,2020-09-01
AFRICA,Sudan,2020,Oct,0,0,0,2020-10-01
AFRICA,Sudan,2020,Nov,0,1,1,2020-11-01
AFRICA,Sudan,2020,Dec,0,0,0,2020-12-01
AFRICA,Tanzania,2020,Jan,71,0,71,2020-01-01
AFRICA,Tanzania,2020,Feb,72,0,72,2020-02-01
AFRICA,Tanzania,2020,Mar,32,0,32,2020-03-01
AFRICA,Tanzania,2020,Apr,0,0,0,2020-04-01
AFRICA,Tanzania,2020,May,0,0,0,2020-05-01
AFRICA,Tanzania,2020,Jun,0,0,0,2020-06-01
AFRICA,Tanzania,2020,Jul,0,0,0,2020-07-01
AFRICA,Tanzania,2020,Aug,0,0,0,2020-08-01
AFRICA,Tanzania,2020,Sep,0,0,0,2020-09-01
AFRICA,Tanzania,2020,Oct,4,0,4,2020-10-01
AFRICA,Tanzania,2020,Nov,1,0,1,2020-11-01
AFRICA,Tanzania,2020,Dec,0,0,0,2020-12-01
AFRICA,Togo,2020,Jan,6,0,6,2020-01-01
AFRICA,Togo,2020,Feb,6,0,6,2020-02-01
AFRICA,Togo,2020,Mar,1,0,1,2020-03-01
AFRICA,Togo,2020,Apr,0,0,0,2020-04-01
AFRICA,Togo,2020,May,0,0,0,2020-05-01
AFRICA,Togo,2020,Jun,0,0,0,2020-06-01
AFRICA,Togo,2020,Jul,0,0,0,2020-07-01
AFRICA,Togo,2020,Aug,0,0,0,2020-08-01
AFRICA,Togo,2020,Sep,0,0,0,2020-09-01
AFRICA,Togo,2020,Oct,0,0,0,2020-10-01
AFRICA,Togo,2020,Nov,0,0,0,2020-11-01
AFRICA,Togo,2020,Dec,0,0,0,2020-12-01
AFRICA,Tunisia,2020,Jan,37,2,39,2020-01-01
AFRICA,Tunisia,2020,Feb,49,0,49,2020-02-01
AFRICA,Tunisia,2020,Mar,29,0,29,2020-03-01
AFRICA,Tunisia,2020,Apr,0,0,0,2020-04-01
AFRICA,Tunisia,2020,May,0,0,0,2020-05-01
AFRICA,Tunisia,2020,Jun,0,0,0,2020-06-01
AFRICA,Tunisia,2020,Jul,0,0,0,2020-07-01
AFRICA,Tunisia,2020,Aug,0,0,0,2020-08-01
AFRICA,Tunisia,2020,Sep,4,0,4,2020-09-01
AFRICA,Tunisia,2020,Oct,4,0,4,2020-10-01
AFRICA,Tunisia,2020,Nov,1,0,1,2020-11-01
AFRICA,Tunisia,2020,Dec,4,0,4,2020-12-01
AFRICA,Uganda,2020,Jan,56,0,56,2020-01-01
AFRICA,Uganda,2020,Feb,52,0,52,2020-02-01
AFRICA,Uganda,2020,Mar,42,0,42,2020-03-01
AFRICA,Uganda,2020,Apr,0,0,0,2020-04-01
AFRICA,Uganda,2020,May,0,0,0,2020-05-01
AFRICA,Uganda,2020,Jun,0,0,0,2020-06-01
AFRICA,Uganda,2020,Jul,0,0,0,2020-07-01
AFRICA,Uganda,2020,Aug,0,0,0,2020-08-01
AFRICA,Uganda,2020,Sep,1,0,1,2020-09-01
AFRICA,Uganda,2020,Oct,1,0,1,2020-10-01
AFRICA,Uganda,2020,Nov,0,0,0,2020-11-01
AFRICA,Uganda,2020,Dec,1,0,1,2020-12-01
AFRICA,Zambia,2020,Jan,76,5,81,2020-01-01
AFRICA,Zambia,2020,Feb,55,0,55,2020-02-01
AFRICA,Zambia,2020,Mar,24,0,24,2020-03-01
AFRICA,Zambia,2020,Apr,0,0,0,2020-04-01
AFRICA,Zambia,2020,May,0,0,0,2020-05-01
AFRICA,Zambia,2020,Jun,0,0,0,2020-06-01
AFRICA,Zambia,2020,Jul,0,0,0,2020-07-01
AFRICA,Zambia,2020,Aug,1,0,1,2020-08-01
AFRICA,Zambia,2020,Sep,0,0,0,2020-09-01
AFRICA,Zambia,2020,Oct,0,0,0,2020-10-01
AFRICA,Zambia,2020,Nov,1,0,1,2020-11-01
AFRICA,Zambia,2020,Dec,7,0,7,2020-12-01
AFRICA,Zimbabwe,2020,Jan,144,18,162,2020-01-01
AFRICA,Zimbabwe,2020,Feb,121,0,121,2020-02-01
AFRICA,Zimbabwe,2020,Mar,57,0,57,2020-03-01
AFRICA,Zimbabwe,2020,Apr,0,0,0,2020-04-01
AFRICA,Zimbabwe,2020,May,0,0,0,2020-05-01
AFRICA,Zimbabwe,2020,Jun,0,0,0,2020-06-01
AFRICA,Zimbabwe,2020,Jul,0,0,0,2020-07-01
