Continent,Country,Year,Month,Air,Sea,Total,Date
AFRICA,Congo,2019,Jan,25,0,25,2019-01-01
AFRICA,Congo,2019,Feb,46,0,46,2019-02-01
AFRICA,Congo,2019,Mar,76,0,76,2019-03-01
AFRICA,Congo,2019,Apr,58,0,58,2019-04-01
AFRICA,Congo,2019,May,38,0,38,2019-05-01
AFRICA,Congo,2019,Jun,47,0,47,2019-06-01
AFRICA,Congo,2019,Jul,128,0,128,2019-07-01
AFRICA,Congo,2019,Aug,86,0,86,2019-08-01
AFRICA,Congo,2019,Sep,59,0,59,2019-09-01
AFRICA,Congo,2019,Oct,68,0,68,2019-10-01
AFRICA,Congo,2019,Nov,37,0,37,2019-11-01
AFRICA,Congo,2019,Dec,85,0,85,2019-12-01
AFRICA,Egypt,2019,Jan,40,0,40,2019-01-01
AFRICA,Egypt,2019,Feb,62,0,62,2019-02-01
AFRICA,Egypt,2019,Mar,55,0,55,2019-03-01
AFRICA,Egypt,2019,Apr,79,3,82,2019-04-01
AFRICA,Egypt,2019,May,48,0,48,2019-05-01
AFRICA,Egypt,2019,Jun,111,0,111,2019-06-01
AFRICA,Egypt,2019,Jul,67,1,68,2019-07-01
AFRICA,Egypt,2019,Aug,97,1,98,2019-08-01
AFRICA,Egypt,2019,Sep,55,0,55,2019-09-01
AFRICA,Egypt,2019,Oct,67,0,67,2019-10-01
AFRICA,Egypt,2019,Nov,50,0,50,2019-11-01
AFRICA,Egypt,2019,Dec,94,0,94,2019-12-01
AFRICA,Ethiopia,2019,Jan,17,0,17,2019-01-01
AFRICA,Ethiopia,2019,Feb,13,0,13,2019-02-01
AFRICA,Ethiopia,2019,Mar,21,1,22,2019-03-01
AFRICA,Ethiopia,2019,Apr,11,0,11,2019-04-01
AFRICA,Ethiopia,2019,May,35,0,35,2019-05-01
AFRICA,Ethiopia,2019,Jun,62,0,62,2019-06-01
AFRICA,Ethiopia,2019,Jul,31,0,31,2019-07-01
AFRICA,Ethiopia,2019,Aug,22,0,22,2019-08-01
AFRICA,Ethiopia,2019,Sep,28,0,28,2019-09-01
AFRICA,Ethiopia,2019,Oct,38,0,38,2019-10-01
AFRICA,Ethiopia,2019,Nov,23,0,23,2019-11-01
AFRICA,Ethiopia,2019,Dec,16,0,16,2019-12-01
AFRICA,Gabon,2019,Jan,14,0,14,2019-01-01
AFRICA,Gabon,2019,Feb,15,0,15,2019-02-01
AFRICA,Gabon,2019,Mar,24,0,24,2019-03-01
AFRICA,Gabon,2019,Apr,29,0,29,2019-04-01
AFRICA,Gabon,2019,May,11,0,11,2019-05-01
AFRICA,Gabon,2019,Jun,12,0,12,2019-06-01
AFRICA,Gabon,2019,Jul,26,0,26,2019-07-01
AFRICA,Gabon,2019,Aug,7,0,7,2019-08-01
AFRICA,Gabon,2019,Sep,26,0,26,2019-09-01
AFRICA,Gabon,2019,Oct,16,0,16,2019-10-01
AFRICA,Gabon,2019,Nov,11,0,11,2019-11-01
AFRICA,Gabon,2019,Dec,14,0,14,2019-12-01
AFRICA,Ghana,2019,Jan,59,1,60,2019-01-01
AFRICA,Ghana,2019,Feb,61,0,61,2019-02-01
AFRICA,Ghana,2019,Mar,59,2,61,2019-03-01
AFRICA,Ghana,2019,Apr,63,0,63,2019-04-01
AFRICA,Ghana,2019,May,82,2,84,2019-05-01
AFRICA,Ghana,2019,Jun,78,2,80,2019-06-01
AFRICA,Ghana,2019,Jul,109,0,109,2019-07-01
AFRICA,Ghana,2019,Aug,110,0,110,2019-08-01
AFRICA,Ghana,2019,Sep,96,0,96,2019-09-01
AFRICA,Ghana,2019,Oct,61,5,66,2019-10-01
AFRICA,Ghana,2019,Nov,164,3,167,2019-11-01
AFRICA,Ghana,2019,Dec,79,0,79,2019-12-01
AFRICA,Ivory Coast,2019,Jan,19,5,24,2019-01-01
AFRICA,Ivory Coast,2019,Feb,34,0,34,2019-02-01
AFRICA,Ivory Coast,2019,Mar,41,3,44,2019-03-01
AFRICA,Ivory Coast,2019,Apr,56,0,56,2019-04-01
AFRICA,Ivory Coast,2019,May,40,9,49,2019-05-01
AFRICA,Ivory Coast,2019,Jun,47,4,51,2019-06-01
AFRICA,Ivory Coast,2019,Jul,57,0,57,2019-07-01
AFRICA,Ivory Coast,2019,Aug,51,0,51,2019-08-01
AFRICA,Ivory Coast,2019,Sep,39,0,39,2019-09-01
AFRICA,Ivory Coast,2019,Oct,41,1,42,2019-10-01
AFRICA,Ivory Coast,2019,Nov,46,0,46,2019-11-01
AFRICA,Ivory Coast,2019,Dec,64,0,64,2019-12-01
AFRICA,Kenya,2019,Jan,273,2,275,2019-01-01
AFRICA,Kenya,2019,Feb,376,0,376,2019-02-01
AFRICA,Kenya,2019,Mar,266,0,266,2019-03-01
AFRICA,Kenya,2019,Apr,569,0,569,2019-04-01
AFRICA,Kenya,2019,May,442,1,443,2019-05-01
AFRICA,Kenya,2019,Jun,435,0,435,2019-06-01
AFRICA,Kenya,2019,Jul,399,0,399,2019-07-01
AFRICA,Kenya,2019,Aug,571,0,571,2019-08-01
AFRICA,Kenya,2019,Sep,310,0,310,2019-09-01
AFRICA,Kenya,2019,Oct,318,0,318,2019-10-01
AFRICA,Kenya,2019,Nov,342,1,343,2019-11-01
AFRICA,Kenya,2019,Dec,582,0,582,2019-12-01
AFRICA,Kingdom of Eswatini,2019,Jan,31,0,31,2019-01-01
AFRICA,Kingdom of Eswatini,2019,Feb,12,2,14,2019-02-01
AFRICA,Kingdom of Eswatini,2019,Mar,40,0,40,2019-03-01
AFRICA,Kingdom of Eswatini,2019,Apr,90,0,90,2019-04-01
AFRICA,Kingdom of Eswatini,2019,May,35,0,35,2019-05-01
AFRICA,Kingdom of Eswatini,2019,Jun,30,0,30,2019-06-01
AFRICA,Kingdom of Eswatini,2019,Jul,15,0,15,2019-07-01
AFRICA,Kingdom of Eswatini,2019,Aug,39,0,39,2019-08-01
AFRICA,Kingdom of Eswatini,2019,Sep,46,0,46,2019-09-01
AFRICA,Kingdom of Eswatini,2019,Oct,29,0,29,2019-10-01
AFRICA,Kingdom of Eswatini,2019,Nov,18,1,19,2019-11-01
AFRICA,Kingdom of Eswatini,2019,Dec,47,0,47,2019-12-01
AFRICA,Lesotho,2019,Jan,14,0,14,2019-01-01
AFRICA,Lesotho,2019,Feb,18,0,18,2019-02-01
AFRICA,Lesotho,2019,Mar,12,0,12,2019-03-01
AFRICA,Lesotho,2019,Apr,19,0,19,2019-04-01
AFRICA,Lesotho,2019,May,25,0,25,2019-05-01
AFRICA,Lesotho,2019,Jun,13,0,13,2019-06-01
AFRICA,Lesotho,2019,Jul,23,0,23,2019-07-01
AFRICA,Lesotho,2019,Aug,28,0,28,2019-08-01
AFRICA,Lesotho,2019,Sep,20,0,20,2019-09-01
AFRICA,Lesotho,2019,Oct,31,0,31,2019-10-01
AFRICA,Lesotho,2019,Nov,10,0,10,2019-11-01
AFRICA,Lesotho,2019,Dec,27,0,27,2019-12-01
AFRICA,Malagasy Republic,2019,Jan,948,8,956,2019-01-01
AFRICA,Malagasy Republic,2019,Feb,968,1,969,2019-02-01
AFRICA,Malagasy Republic,2019,Mar,1135,5,1140,2019-03-01
AFRICA,Malagasy Republic,2019,Apr,1344,0,1344,2019-04-01
AFRICA,Malagasy Republic,2019,May,958,1,959,2019-05-01
AFRICA,Malagasy Republic,2019,Jun,893,0,893,2019-06-01
AFRICA,Malagasy Republic,2019,Jul,1904,8,1912,2019-07-01
AFRICA,Malagasy Republic,2019,Aug,2329,0,2329,2019-08-01
AFRICA,Malagasy Republic,2019,Sep,1136,2,1138,2019-09-01
AFRICA,Malagasy Republic,2019,Oct,1365,2,1367,2019-10-01
AFRICA,Malagasy Republic,2019,Nov,1175,1,1176,2019-11-01
AFRICA,Malagasy Republic,2019,Dec,1795,1,1796,2019-12-01
AFRICA,Malawi,2019,Jan,11,0,11,2019-01-01
AFRICA,Malawi,2019,Feb,17,0,17,2019-02-01
AFRICA,Malawi,2019,Mar,13,0,13,2019-03-01
AFRICA,Malawi,2019,Apr,41,0,41,2019-04-01
AFRICA,Malawi,2019,May,54,0,54,2019-05-01
AFRICA,Malawi,2019,Jun,31,0,31,2019-06-01
AFRICA,Malawi,2019,Jul,40,0,40,2019-07-01
AFRICA,Malawi,2019,Aug,56,0,56,2019-08-01
AFRICA,Malawi,2019,Sep,46,0,46,2019-09-01
AFRICA,Malawi,2019,Oct,66,0,66,2019-10-01
AFRICA,Malawi,2019,Nov,27,0,27,2019-11-01
AFRICA,Malawi,2019,Dec,66,1,67,2019-12-01
AFRICA,Mayotte,2019,Jan,38,0,38,2019-01-01
AFRICA,Mayotte,2019,Feb,114,0,114,2019-02-01
AFRICA,Mayotte,2019,Mar,116,0,116,2019-03-01
AFRICA,Mayotte,2019,Apr,172,0,172,2019-04-01
AFRICA,Mayotte,2019,May,46,0,46,2019-05-01
AFRICA,Mayotte,2019,Jun,86,0,86,2019-06-01
AFRICA,Mayotte,2019,Jul,407,0,407,2019-07-01
AFRICA,Mayotte,2019,Aug,43,0,43,2019-08-01
AFRICA,Mayotte,2019,Sep,36,0,36,2019-09-01
AFRICA,Mayotte,2019,Oct,141,0,141,2019-10-01
AFRICA,Mayotte,2019,Nov,131,0,131,2019-11-01
AFRICA,Mayotte,2019,Dec,267,0,267,2019-12-01
AFRICA,Morocco,2019,Jan,60,8,68,2019-01-01
AFRICA,Morocco,2019,Feb,107,3,110,2019-02-01
AFRICA,Morocco,2019,Mar,75,0,75,2019-03-01
AFRICA,Morocco,2019,Apr,65,0,65,2019-04-01
AFRICA,Morocco,2019,May,48,0,48,2019-05-01
AFRICA,Morocco,2019,Jun,81,0,81,2019-06-01
AFRICA,Morocco,2019,Jul,118,0,118,2019-07-01
AFRICA,Morocco,2019,Aug,143,0,143,2019-08-01
AFRICA,Morocco,2019,Sep,88,0,88,2019-09-01
AFRICA,Morocco,2019,Oct,84,2,86,2019-10-01
AFRICA,Morocco,2019,Nov,88,0,88,2019-11-01
AFRICA,Morocco,2019,Dec,83,0,83,2019-12-01
AFRICA,Mozambique,2019,Jan,197,0,197,2019-01-01
AFRICA,Mozambique,2019,Feb,49,0,49,2019-02-01
AFRICA,Mozambique,2019,Mar,54,0,54,2019-03-01
AFRICA,Mozambique,2019,Apr,95,0,95,2019-04-01
AFRICA,Mozambique,2019,May,58,1,59,2019-05-01
AFRICA,Mozambique,2019,Jun,84,1,85,2019-06-01
AFRICA,Mozambique,2019,Jul,74,0,74,2019-07-01
AFRICA,Mozambique,2019,Aug,102,0,102,2019-08-01
AFRICA,Mozambique,2019,Sep,101,0,101,2019-09-01
AFRICA,Mozambique,2019,Oct,114,0,114,2019-10-01
AFRICA,Mozambique,2019,Nov,63,0,63,2019-11-01
AFRICA,Mozambique,2019,Dec,152,6,158,2019-12-01
AFRICA,Namibia,2019,Jan,81,0,81,2019-01-01
AFRICA,Namibia,2019,Feb,36,0,36,2019-02-01
AFRICA,Namibia,2019,Mar,59,0,59,2019-03-01
AFRICA,Namibia,2019,Apr,169,0,169,2019-04-01
AFRICA,Namibia,2019,May,224,0,224,2019-05-01
AFRICA,Namibia,2019,Jun,55,1,56,2019-06-01
AFRICA,Namibia,2019,Jul,61,3,64,2019-07-01
AFRICA,Namibia,2019,Aug,149,0,149,2019-08-01
AFRICA,Namibia,2019,Sep,86,0,86,2019-09-01
AFRICA,Namibia,2019,Oct,82,2,84,2019-10-01
AFRICA,Namibia,2019,Nov,96,0,96,2019-11-01
AFRICA,Namibia,2019,Dec,260,1,261,2019-12-01
AFRICA,Niger,2019,Jan,9,1,10,2019-01-01
AFRICA,Niger,2019,Feb,8,0,8,2019-02-01
AFRICA,Niger,2019,Mar,13,0,13,2019-03-01
AFRICA,Niger,2019,Apr,26,0,26,2019-04-01
AFRICA,Niger,2019,May,20,0,20,2019-05-01
AFRICA,Niger,2019,Jun,14,0,14,2019-06-01
AFRICA,Niger,2019,Jul,18,0,18,2019-07-01
AFRICA,Niger,2019,Aug,21,0,21,2019-08-01
AFRICA,Niger,2019,Sep,16,0,16,2019-09-01
AFRICA,Niger,2019,Oct,23,0,23,2019-10-01
AFRICA,Niger,2019,Nov,32,0,32,2019-11-01
AFRICA,Niger,2019,Dec,16,0,16,2019-12-01
AFRICA,Nigeria,2019,Jan,104,6,110,2019-01-01
AFRICA,Nigeria,2019,Feb,203,0,203,2019-02-01
AFRICA,Nigeria,2019,Mar,135,1,136,2019-03-01
AFRICA,Nigeria,2019,Apr,381,0,381,2019-04-01
AFRICA,Nigeria,2019,May,302,0,302,2019-05-01
AFRICA,Nigeria,2019,Jun,246,7,253,2019-06-01
AFRICA,Nigeria,2019,Jul,380,1,381,2019-07-01
AFRICA,Nigeria,2019,Aug,387,1,388,2019-08-01
AFRICA,Nigeria,2019,Sep,278,6,284,2019-09-01
AFRICA,Nigeria,2019,Oct,341,0,341,2019-10-01
AFRICA,Nigeria,2019,Nov,497,22,519,2019-11-01
AFRICA,Nigeria,2019,Dec,309,7,316,2019-12-01
AFRICA,Other African,2019,Jan,64,5,69,2019-01-01
AFRICA,Other African,2019,Feb,77,3,80,2019-02-01
AFRICA,Other African,2019,Mar,157,4,161,2019-03-01
AFRICA,Other African,2019,Apr,144,0,144,2019-04-01
AFRICA,Other African,2019,May,119,0,119,2019-05-01
AFRICA,Other African,2019,Jun,101,0,101,2019-06-01
AFRICA,Other African,2019,Jul,140,0,140,2019-07-01
AFRICA,Other African,2019,Aug,139,0,139,2019-08-01
AFRICA,Other African,2019,Sep,98,0,98,2019-09-01
AFRICA,Other African,2019,Oct,147,1,148,2019-10-01
AFRICA,Other African,2019,Nov,126,23,149,2019-11-01
AFRICA,Other African,2019,Dec,99,4,103,2019-12-01
AFRICA,Reunion Island,2019,Jan,17652,172,17824,2019-01-01
AFRICA,Reunion Island,2019,Feb,4594,67,4661,2019-02-01
AFRICA,Reunion Island,2019,Mar,12556,79,12635,2019-03-01
AFRICA,Reunion Island,2019,Apr,7267,0,7267,2019-04-01
AFRICA,Reunion Island,2019,May,14623,0,14623,2019-05-01
AFRICA,Reunion Island,2019,Jun,6737,0,6737,2019-06-01
AFRICA,Reunion Island,2019,Jul,17055,0,17055,2019-07-01
AFRICA,Reunion Island,2019,Aug,10316,0,10316,2019-08-01
AFRICA,Reunion Island,2019,Sep,7489,0,7489,2019-09-01
AFRICA,Reunion Island,2019,Oct,16570,51,16621,2019-10-01
AFRICA,Reunion Island,2019,Nov,6733,98,6831,2019-11-01
AFRICA,Reunion Island,2019,Dec,15403,108,15511,2019-12-01
AFRICA,Rwanda,2019,Jan,13,0,13,2019-01-01
AFRICA,Rwanda,2019,Feb,22,0,22,2019-02-01
AFRICA,Rwanda,2019,Mar,11,0,11,2019-03-01
AFRICA,Rwanda,2019,Apr,30,0,30,2019-04-01
AFRICA,Rwanda,2019,May,23,0,23,2019-05-01
AFRICA,Rwanda,2019,Jun,35,0,35,2019-06-01
AFRICA,Rwanda,2019,Jul,15,0,15,2019-07-01
AFRICA,Rwanda,2019,Aug,62,0,62,2019-08-01
AFRICA,Rwanda,2019,Sep,23,0,23,2019-09-01
AFRICA,Rwanda,2019,Oct,23,0,23,2019-10-01
AFRICA,Rwanda,2019,Nov,9,0,9,2019-11-01
AFRICA,Rwanda,2019,Dec,31,0,31,2019-12-01
AFRICA,Senegal,2019,Jan,14,2,16,2019-01-01
AFRICA,Senegal,2019,Feb,8,0,8,2019-02-01
AFRICA,Senegal,2019,Mar,18,7,25,2019-03-01
AFRICA,Senegal,2019,Apr,24,0,24,2019-04-01
AFRICA,Senegal,2019,May,38,2,40,2019-05-01
AFRICA,Senegal,2019,Jun,26,0,26,2019-06-01
AFRICA,Senegal,2019,Jul,21,0,21,2019-07-01
AFRICA,Senegal,2019,Aug,17,0,17,2019-08-01
AFRICA,Senegal,2019,Sep,18,0,18,2019-09-01
AFRICA,Senegal,2019,Oct,20,0,20,2019-10-01
AFRICA,Senegal,2019,Nov,26,1,27,2019-11-01
AFRICA,Senegal,2019,Dec,15,3,18,2019-12-01
AFRICA,Seychelles,2019,Jan,424,1,425,2019-01-01
AFRICA,Seychelles,2019,Feb,287,0,287,2019-02-01
AFRICA,Seychelles,2019,Mar,308,0,308,2019-03-01
AFRICA,Seychelles,2019,Apr,504,0,504,2019-04-01
AFRICA,Seychelles,2019,May,353,0,353,2019-05-01
AFRICA,Seychelles,2019,Jun,388,1,389,2019-06-01
AFRICA,Seychelles,2019,Jul,898,0,898,2019-07-01
AFRICA,Seychelles,2019,Aug,767,0,767,2019-08-01
AFRICA,Seychelles,2019,Sep,518,0,518,2019-09-01
AFRICA,Seychelles,2019,Oct,410,1,411,2019-10-01
AFRICA,Seychelles,2019,Nov,530,0,530,2019-11-01
AFRICA,Seychelles,2019,Dec,1448,0,1448,2019-12-01
AFRICA,"South Africa, Rep. of",2019,Jan,7515,154,7669,2019-01-01
AFRICA,"South Africa, Rep. of",2019,Feb,5514,20,5534,2019-02-01
AFRICA,"South Africa, Rep. of",2019,Mar,10617,19,10636,2019-03-01
AFRICA,"South Africa, Rep. of",2019,Apr,10084,5,10089,2019-04-01
AFRICA,"South Africa, Rep. of",2019,May,7863,20,7883,2019-05-01
AFRICA,"South Africa, Rep. of",2019,Jun,12969,2,12971,2019-06-01
AFRICA,"South Africa, Rep. of",2019,Jul,7591,6,7597,2019-07-01
AFRICA,"South Africa, Rep. of",2019,Aug,9625,5,9630,2019-08-01
AFRICA,"South Africa, Rep. of",2019,Sep,13177,8,13185,2019-09-01
AFRICA,"South Africa, Rep. of",2019,Oct,7690,6,7696,2019-10-01
AFRICA,"South Africa, Rep. of",2019,Nov,6256,189,6445,2019-11-01
AFRICA,"South Africa, Rep. of",2019,Dec,19185,36,19221,2019-12-01
AFRICA,Sudan,2019,Jan,14,0,14,2019-01-01
AFRICA,Sudan,2019,Feb,8,0,8,2019-02-01
AFRICA,Sudan,2019,Mar,1,0,1,2019-03-01
AFRICA,Sudan,2019,Apr,3,0,3,2019-04-01
AFRICA,Sudan,2019,May,6,0,6,2019-05-01
AFRICA,Sudan,2019,Jun,4,0,4,2019-06-01
AFRICA,Sudan,2019,Jul,13,0,13,2019-07-01
AFRICA,Sudan,2019,Aug,13,0,13,2019-08-01
AFRICA,Sudan,2019,Sep,9,0,9,2019-09-01
AFRICA,Sudan,2019,Oct,6,0,6,2019-10-01
AFRICA,Sudan,2019,Nov,15,0,15,2019-11-01
AFRICA,Sudan,2019,Dec,5,0,5,2019-12-01
AFRICA,Tanzania,2019,Jan,43,0,43,2019-01-01
AFRICA,Tanzania,2019,Feb,48,0,48,2019-02-01
AFRICA,Tanzania,2019,Mar,55,1,56,2019-03-01
AFRICA,Tanzania,2019,Apr,111,3,114,2019-04-01
AFRICA,Tanzania,2019,May,101,0,101,2019-05-01
AFRICA,Tanzania,2019,Jun,125,0,125,2019-06-01
AFRICA,Tanzania,2019,Jul,112,0,112,2019-07-01
AFRICA,Tanzania,2019,Aug,93,0,93,2019-08-01
AFRICA,Tanzania,2019,Sep,121,0,121,2019-09-01
AFRICA,Tanzania,2019,Oct,72,0,72,2019-10-01
AFRICA,Tanzania,2019,Nov,64,0,64,2019-11-01
AFRICA,Tanzania,2019,Dec,125,0,125,2019-12-01
AFRICA,Togo,2019,Jan,2,0,2,2019-01-01
AFRICA,Togo,2019,Feb,6,0,6,2019-02-01
AFRICA,Togo,2019,Mar,6,1,7,2019-03-01
AFRICA,Togo,2019,Apr,13,0,13,2019-04-01
AFRICA,Togo,2019,May,4,0,4,2019-05-01
AFRICA,Togo,2019,Jun,0,1,1,2019-06-01
AFRICA,Togo,2019,Jul,6,0,6,2019-07-01
AFRICA,Togo,2019,Aug,5,0,5,2019-08-01
AFRICA,Togo,2019,Sep,13,0,13,2019-09-01
AFRICA,Togo,2019,Oct,9,0,9,2019-10-01
AFRICA,Togo,2019,Nov,10,0,10,2019-11-01
AFRICA,Togo,2019,Dec,4,0,4,2019-12-01
AFRICA,Tunisia,2019,Jan,32,0,32,2019-01-01
AFRICA,Tunisia,2019,Feb,32,0,32,2019-02-01
AFRICA,Tunisia,2019,Mar,31,1,32,2019-03-01
AFRICA,Tunisia,2019,Apr,55,0,55,2019-04-01
AFRICA,Tunisia,2019,May,40,0,40,2019-05-01
AFRICA,Tunisia,2019,Jun,37,0,37,2019-06-01
AFRICA,Tunisia,2019,Jul,40,0,40,2019-07-01
AFRICA,Tunisia,2019,Aug,43,0,43,2019-08-01
AFRICA,Tunisia,2019,Sep,49,0,49,2019-09-01
AFRICA,Tunisia,2019,Oct,57,0,57,2019-10-01
AFRICA,Tunisia,2019,Nov,37,0,37,2019-11-01
AFRICA,Tunisia,2019,Dec,53,0,53,2019-12-01
AFRICA,Uganda,2019,Jan,47,0,47,2019-01-01
AFRICA,Uganda,2019,Feb,51,0,51,2019-02-01
AFRICA,Uganda,2019,Mar,52,1,53,2019-03-01
AFRICA,Uganda,2019,Apr,58,0,58,2019-04-01
AFRICA,Uganda,2019,May,57,0,57,2019-05-01
AFRICA,Uganda,2019,Jun,89,0,89,2019-06-01
AFRICA,Uganda,2019,Jul,61,0,61,2019-07-01
AFRICA,Uganda,2019,Aug,77,0,77,2019-08-01
AFRICA,Uganda,2019,Sep,106,0,106,2019-09-01
AFRICA,Uganda,2019,Oct,94,0,94,2019-10-01
AFRICA,Uganda,2019,Nov,45,0,45,2019-11-01
AFRICA,Uganda,2019,Dec,86,0,86,2019-12-01
AFRICA,Zambia,2019,Jan,43,0,43,2019-01-01
AFRICA,Zambia,2019,Feb,43,0,43,2019-02-01
AFRICA,Zambia,2019,Mar,98,0,98,2019-03-01
AFRICA,Zambia,2019,Apr,94,0,94,2019-04-01
AFRICA,Zambia,2019,May,56,0,56,2019-05-01
AFRICA,Zambia,2019,Jun,111,0,111,2019-06-01
AFRICA,Zambia,2019,Jul,46,0,46,2019-07-01
AFRICA,Zambia,2019,Aug,182,0,182,2019-08-01
AFRICA,Zambia,2019,Sep,143,0,143,2019-09-01
AFRICA,Zambia,2019,Oct,109,0,109,2019-10-01
AFRICA,Zambia,2019,Nov,66,0,66,2019-11-01
AFRICA,Zambia,2019,Dec,180,0,180,2019-12-01
AFRICA,Zimbabwe,2019,Jan,128,1,129,2019-01-01
AFRICA,Zimbabwe,2019,Feb,201,0,201,2019-02-01
AFRICA,Zimbabwe,2019,Mar,146,0,146,2019-03-01
AFRICA,Zimbabwe,2019,Apr,477,0,477,2019-04-01
AFRICA,Zimbabwe,2019,May,212,0,212,2019-05-01
AFRICA,Zimbabwe,2019,Jun,149,0,149,2019-06-01
