Continent,Country,Year,Month,Air,Sea,Total,Date
AFRICA,"South Africa, Rep. of",2023,Feb,4613,2,4615,2023-02-01
AFRICA,"South Africa, Rep. of",2023,Mar,8586,89,8675,2023-03-01
AFRICA,"South Africa, Rep. of",2023,Apr,9845,12,9857,2023-04-01
AFRICA,"South Africa, Rep. of",2023,May,6631,10,6641,2023-05-01
AFRICA,"South Africa, Rep. of",2023,Jun,8743,14,8757,2023-06-01
AFRICA,"South Africa, Rep. of",2023,Jul,8127,3,8130,2023-07-01
AFRICA,"South Africa, Rep. of",2023,Aug,7883,1,7884,2023-08-01
AFRICA,"South Africa, Rep. of",2023,Sep,10995,2,10997,2023-09-01
AFRICA,"South Africa, Rep. of",2023,Oct,7712,1,7713,2023-10-01
AFRICA,"South Africa, Rep. of",2023,Nov,5617,185,5802,2023-11-01
AFRICA,"South Africa, Rep. of",2023,Dec,16917,2818,19735,2023-12-01
AFRICA,Sudan,2023,Jan,5,0,5,2023-01-01
AFRICA,Sudan,2023,Feb,6,0,6,2023-02-01
AFRICA,Sudan,2023,Mar,6,0,6,2023-03-01
AFRICA,Sudan,2023,Apr,2,0,2,2023-04-01
AFRICA,Sudan,2023,May,8,0,8,2023-05-01
AFRICA,Sudan,2023,Jun,2,0,2,2023-06-01
AFRICA,Sudan,2023,Jul,0,0,0,2023-07-01
AFRICA,Sudan,2023,Aug,6,0,6,2023-08-01
AFRICA,Sudan,2023,Sep,2,0,2,2023-09-01
AFRICA,Sudan,2023,Oct,3,0,3,2023-10-01
AFRICA,Sudan,2023,Nov,1,0,1,2023-11-01
AFRICA,Sudan,2023,Dec,3,0,3,2023-12-01
AFRICA,Tanzania,2023,Jan,52,1,53,2023-01-01
AFRICA,Tanzania,2023,Feb,36,0,36,2023-02-01
AFRICA,Tanzania,2023,Mar,40,1,41,2023-03-01
AFRICA,Tanzania,2023,Apr,85,0,85,2023-04-01
AFRICA,Tanzania,2023,May,52,1,53,2023-05-01
AFRICA,Tanzania,2023,Jun,66,1,67,2023-06-01
AFRICA,Tanzania,2023,Jul,141,0,141,2023-07-01
AFRICA,Tanzania,2023,Aug,148,0,148,2023-08-01
AFRICA,Tanzania,2023,Sep,65,0,65,2023-09-01
AFRICA,Tanzania,2023,Oct,138,0,138,2023-10-01
AFRICA,Tanzania,2023,Nov,51,0,51,2023-11-01
AFRICA,Tanzania,2023,Dec,103,0,103,2023-12-01
AFRICA,Togo,2023,Jan,2,0,2,2023-01-01
AFRICA,Togo,2023,Feb,1,0,1,2023-02-01
AFRICA,Togo,2023,Mar,4,0,4,2023-03-01
AFRICA,Togo,2023,Apr,4,0,4,2023-04-01
AFRICA,Togo,2023,May,4,0,4,2023-05-01
AFRICA,Togo,2023,Jun,8,0,8,2023-06-01
AFRICA,Togo,2023,Jul,23,0,23,2023-07-01
AFRICA,Togo,2023,Aug,11,0,11,2023-08-01
AFRICA,Togo,2023,Sep,9,0,9,2023-09-01
AFRICA,Togo,2023,Oct,10,1,11,2023-10-01
AFRICA,Togo,2023,Nov,6,0,6,2023-11-01
AFRICA,Togo,2023,Dec,7,0,7,2023-12-01
AFRICA,Tunisia,2023,Jan,35,0,35,2023-01-01
AFRICA,Tunisia,2023,Feb,19,0,19,2023-02-01
AFRICA,Tunisia,2023,Mar,36,3,39,2023-03-01
AFRICA,Tunisia,2023,Apr,18,0,18,2023-04-01
AFRICA,Tunisia,2023,May,43,0,43,2023-05-01
AFRICA,Tunisia,2023,Jun,37,0,37,2023-06-01
AFRICA,Tunisia,2023,Jul,31,0,31,2023-07-01
AFRICA,Tunisia,2023,Aug,67,0,67,2023-08-01
AFRICA,Tunisia,2023,Sep,51,0,51,2023-09-01
AFRICA,Tunisia,2023,Oct,56,0,56,2023-10-01
AFRICA,Tunisia,2023,Nov,40,0,40,2023-11-01
AFRICA,Tunisia,2023,Dec,69,0,69,2023-12-01
AFRICA,Uganda,2023,Jan,62,0,62,2023-01-01
AFRICA,Uganda,2023,Feb,79,0,79,2023-02-01
AFRICA,Uganda,2023,Mar,40,0,40,2023-03-01
AFRICA,Uganda,2023,Apr,43,0,43,2023-04-01
AFRICA,Uganda,2023,May,60,0,60,2023-05-01
AFRICA,Uganda,2023,Jun,89,0,89,2023-06-01
AFRICA,Uganda,2023,Jul,203,0,203,2023-07-01
AFRICA,Uganda,2023,Aug,98,0,98,2023-08-01
AFRICA,Uganda,2023,Sep,77,0,77,2023-09-01
AFRICA,Uganda,2023,Oct,119,0,119,2023-10-01
AFRICA,Uganda,2023,Nov,71,0,71,2023-11-01
AFRICA,Uganda,2023,Dec,135,0,135,2023-12-01
AFRICA,Zambia,2023,Jan,75,0,75,2023-01-01
AFRICA,Zambia,2023,Feb,55,0,55,2023-02-01
AFRICA,Zambia,2023,Mar,59,0,59,2023-03-01
AFRICA,Zambia,2023,Apr,147,0,147,2023-04-01
AFRICA,Zambia,2023,May,99,0,99,2023-05-01
AFRICA,Zambia,2023,Jun,80,0,80,2023-06-01
AFRICA,Zambia,2023,Jul,118,0,118,2023-07-01
AFRICA,Zambia,2023,Aug,225,0,225,2023-08-01
AFRICA,Zambia,2023,Sep,114,0,114,2023-09-01
AFRICA,Zambia,2023,Oct,100,0,100,2023-10-01
AFRICA,Zambia,2023,Nov,67,0,67,2023-11-01
AFRICA,Zambia,2023,Dec,201,2,203,2023-12-01
AFRICA,Zimbabwe,2023,Jan,102,1,103,2023-01-01
AFRICA,Zimbabwe,2023,Feb,139,0,139,2023-02-01
AFRICA,Zimbabwe,2023,Mar,129,0,129,2023-03-01
AFRICA,Zimbabwe,2023,Apr,428,0,428,2023-04-01
