Continent,Country,Year,Month,Air,Sea,Total,Date
AFRICA,Egypt,2021,Jan,5,0,5,2021-01-01
AFRICA,Egypt,2021,Feb,2,0,2,2021-02-01
AFRICA,Egypt,2021,Mar,0,0,0,2021-03-01
AFRICA,Egypt,2021,Apr,0,0,0,2021-04-01
AFRICA,Egypt,2021,May,0,0,0,2021-05-01
AFRICA,Egypt,2021,Jun,0,0,0,2021-06-01
AFRICA,Egypt,2021,Jul,10,0,10,2021-07-01
AFRICA,Egypt,2021,Aug,5,0,5,2021-08-01
AFRICA,Egypt,2021,Sep,1,0,1,2021-09-01
AFRICA,Egypt,2021,Oct,41,0,41,2021-10-01
AFRICA,Egypt,2021,Nov,23,0,23,2021-11-01
AFRICA,Egypt,2021,Dec,25,0,25,2021-12-01
AFRICA,Ethiopia,2021,Jan,1,0,1,2021-01-01
AFRICA,Ethiopia,2021,Feb,0,0,0,2021-02-01
AFRICA,Ethiopia,2021,Mar,0,0,0,2021-03-01
AFRICA,Ethiopia,2021,Apr,0,0,0,2021-04-01
AFRICA,Ethiopia,2021,May,0,0,0,2021-05-01
AFRICA,Ethiopia,2021,Jun,0,0,0,2021-06-01
AFRICA,Ethiopia,2021,Jul,5,0,5,2021-07-01
AFRICA,Ethiopia,2021,Aug,1,0,1,2021-08-01
AFRICA,Ethiopia,2021,Sep,0,0,0,2021-09-01
AFRICA,Ethiopia,2021,Oct,8,0,8,2021-10-01
AFRICA,Ethiopia,2021,Nov,7,0,7,2021-11-01
AFRICA,Ethiopia,2021,Dec,2,0,2,2021-12-01
AFRICA,Gabon,2021,Jan,1,0,1,2021-01-01
AFRICA,Gabon,2021,Feb,0,0,0,2021-02-01
AFRICA,Gabon,2021,Mar,0,0,0,2021-03-01
AFRICA,Gabon,2021,Apr,0,0,0,2021-04-01
AFRICA,Gabon,2021,May,0,0,0,2021-05-01
AFRICA,Gabon,2021,Jun,0,0,0,2021-06-01
AFRICA,Gabon,2021,Jul,1,0,1,2021-07-01
AFRICA,Gabon,2021,Aug,0,0,0,2021-08-01
AFRICA,Gabon,2021,Sep,0,0,0,2021-09-01
AFRICA,Gabon,2021,Oct,7,0,7,2021-10-01
AFRICA,Gabon,2021,Nov,4,0,4,2021-11-01
AFRICA,Gabon,2021,Dec,2,0,2,2021-12-01
AFRICA,Ghana,2021,Jan,6,3,9,2021-01-01
AFRICA,Ghana,2021,Feb,0,0,0,2021-02-01
AFRICA,Ghana,2021,Mar,1,0,1,2021-03-01
AFRICA,Ghana,2021,Apr,0,0,0,2021-04-01
AFRICA,Ghana,2021,May,0,0,0,2021-05-01
AFRICA,Ghana,2021,Jun,0,0,0,2021-06-01
AFRICA,Ghana,2021,Jul,1,0,1,2021-07-01
AFRICA,Ghana,2021,Aug,11,0,11,2021-08-01
AFRICA,Ghana,2021,Sep,1,0,1,2021-09-01
AFRICA,Ghana,2021,Oct,17,0,17,2021-10-01
AFRICA,Ghana,2021,Nov,30,5,35,2021-11-01
AFRICA,Ghana,2021,Dec,37,0,37,2021-12-01
AFRICA,Ivory Coast,2021,Jan,0,3,3,2021-01-01
AFRICA,Ivory Coast,2021,Feb,0,0,0,2021-02-01
AFRICA,Ivory Coast,2021,Mar,0,1,1,2021-03-01
AFRICA,Ivory Coast,2021,Apr,0,0,0,2021-04-01
AFRICA,Ivory Coast,2021,May,0,0,0,2021-05-01
AFRICA,Ivory Coast,2021,Jun,0,0,0,2021-06-01
AFRICA,Ivory Coast,2021,Jul,0,0,0,2021-07-01
AFRICA,Ivory Coast,2021,Aug,1,0,1,2021-08-01
AFRICA,Ivory Coast,2021,Sep,0,0,0,2021-09-01
AFRICA,Ivory Coast,2021,Oct,25,0,25,2021-10-01
AFRICA,Ivory Coast,2021,Nov,19,1,20,2021-11-01
AFRICA,Ivory Coast,2021,Dec,19,0,19,2021-12-01
AFRICA,Kenya,2021,Jan,8,2,10,2021-01-01
AFRICA,Kenya,2021,Feb,9,0,9,2021-02-01
AFRICA,Kenya,2021,Mar,1,0,1,2021-03-01
AFRICA,Kenya,2021,Apr,0,0,0,2021-04-01
AFRICA,Kenya,2021,May,0,0,0,2021-05-01
AFRICA,Kenya,2021,Jun,7,0,7,2021-06-01
AFRICA,Kenya,2021,Jul,10,0,10,2021-07-01
AFRICA,Kenya,2021,Aug,21,0,21,2021-08-01
AFRICA,Kenya,2021,Sep,11,0,11,2021-09-01
AFRICA,Kenya,2021,Oct,93,0,93,2021-10-01
AFRICA,Kenya,2021,Nov,112,0,112,2021-11-01
AFRICA,Kenya,2021,Dec,267,0,267,2021-12-01
AFRICA,Kingdom of Eswatini,2021,Jan,0,0,0,2021-01-01
AFRICA,Kingdom of Eswatini,2021,Feb,0,0,0,2021-02-01
AFRICA,Kingdom of Eswatini,2021,Mar,0,0,0,2021-03-01
AFRICA,Kingdom of Eswatini,2021,Apr,0,0,0,2021-04-01
AFRICA,Kingdom of Eswatini,2021,May,0,0,0,2021-05-01
AFRICA,Kingdom of Eswatini,2021,Jun,0,0,0,2021-06-01
AFRICA,Kingdom of Eswatini,2021,Jul,0,0,0,2021-07-01
AFRICA,Kingdom of Eswatini,2021,Aug,1,0,1,2021-08-01
AFRICA,Kingdom of Eswatini,2021,Sep,3,0,3,2021-09-01
AFRICA,Kingdom of Eswatini,2021,Oct,6,0,6,2021-10-01
AFRICA,Kingdom of Eswatini,2021,Nov,11,0,11,2021-11-01
AFRICA,Kingdom of Eswatini,2021,Dec,2,0,2,2021-12-01
AFRICA,Lesotho,2021,Jan,0,0,0,2021-01-01
AFRICA,Lesotho,2021,Feb,0,0,0,2021-02-01
AFRICA,Lesotho,2021,Mar,0,0,0,2021-03-01
AFRICA,Lesotho,2021,Apr,0,0,0,2021-04-01
AFRICA,Lesotho,2021,May,0,0,0,2021-05-01
AFRICA,Lesotho,2021,Jun,0,0,0,2021-06-01
AFRICA,Lesotho,2021,Jul,0,0,0,2021-07-01
AFRICA,Lesotho,2021,Aug,0,0,0,2021-08-01
AFRICA,Lesotho,2021,Sep,0,0,0,2021-09-01
AFRICA,Lesotho,2021,Oct,2,0,2,2021-10-01
AFRICA,Lesotho,2021,Nov,14,0,14,2021-11-01
AFRICA,Lesotho,2021,Dec,0,0,0,2021-12-01
AFRICA,Malagasy Republic,2021,Jan,21,0,21,2021-01-01
AFRICA,Malagasy Republic,2021,Feb,18,0,18,2021-02-01
AFRICA,Malagasy Republic,2021,Mar,0,0,0,2021-03-01
AFRICA,Malagasy Republic,2021,Apr,0,0,0,2021-04-01
AFRICA,Malagasy Republic,2021,May,0,0,0,2021-05-01
AFRICA,Malagasy Republic,2021,Jun,7,0,7,2021-06-01
AFRICA,Malagasy Republic,2021,Jul,1,0,1,2021-07-01
AFRICA,Malagasy Republic,2021,Aug,18,0,18,2021-08-01
AFRICA,Malagasy Republic,2021,Sep,3,6,9,2021-09-01
AFRICA,Malagasy Republic,2021,Oct,145,0,145,2021-10-01
AFRICA,Malagasy Republic,2021,Nov,501,2,503,2021-11-01
AFRICA,Malagasy Republic,2021,Dec,30,1,31,2021-12-01
AFRICA,Malawi,2021,Jan,0,0,0,2021-01-01
AFRICA,Malawi,2021,Feb,0,0,0,2021-02-01
AFRICA,Malawi,2021,Mar,0,0,0,2021-03-01
AFRICA,Malawi,2021,Apr,0,0,0,2021-04-01
AFRICA,Malawi,2021,May,0,0,0,2021-05-01
AFRICA,Malawi,2021,Jun,0,0,0,2021-06-01
AFRICA,Malawi,2021,Jul,0,0,0,2021-07-01
AFRICA,Malawi,2021,Aug,0,0,0,2021-08-01
AFRICA,Malawi,2021,Sep,1,0,1,2021-09-01
AFRICA,Malawi,2021,Oct,18,0,18,2021-10-01
AFRICA,Malawi,2021,Nov,7,0,7,2021-11-01
AFRICA,Malawi,2021,Dec,0,0,0,2021-12-01
AFRICA,Mayotte,2021,Jan,0,0,0,2021-01-01
AFRICA,Mayotte,2021,Feb,1,0,1,2021-02-01
AFRICA,Mayotte,2021,Mar,0,0,0,2021-03-01
AFRICA,Mayotte,2021,Apr,0,0,0,2021-04-01
AFRICA,Mayotte,2021,May,0,0,0,2021-05-01
AFRICA,Mayotte,2021,Jun,0,0,0,2021-06-01
AFRICA,Mayotte,2021,Jul,2,0,2,2021-07-01
AFRICA,Mayotte,2021,Aug,0,0,0,2021-08-01
AFRICA,Mayotte,2021,Sep,3,0,3,2021-09-01
AFRICA,Mayotte,2021,Oct,55,0,55,2021-10-01
AFRICA,Mayotte,2021,Nov,39,0,39,2021-11-01
AFRICA,Mayotte,2021,Dec,10,0,10,2021-12-01
AFRICA,Morocco,2021,Jan,3,0,3,2021-01-01
AFRICA,Morocco,2021,Feb,3,0,3,2021-02-01
AFRICA,Morocco,2021,Mar,3,0,3,2021-03-01
AFRICA,Morocco,2021,Apr,0,0,0,2021-04-01
AFRICA,Morocco,2021,May,0,0,0,2021-05-01
AFRICA,Morocco,2021,Jun,1,0,1,2021-06-01
AFRICA,Morocco,2021,Jul,6,0,6,2021-07-01
AFRICA,Morocco,2021,Aug,1,0,1,2021-08-01
AFRICA,Morocco,2021,Sep,5,0,5,2021-09-01
AFRICA,Morocco,2021,Oct,37,0,37,2021-10-01
AFRICA,Morocco,2021,Nov,41,0,41,2021-11-01
AFRICA,Morocco,2021,Dec,8,0,8,2021-12-01
AFRICA,Mozambique,2021,Jan,0,0,0,2021-01-01
AFRICA,Mozambique,2021,Feb,1,0,1,2021-02-01
AFRICA,Mozambique,2021,Mar,0,0,0,2021-03-01
AFRICA,Mozambique,2021,Apr,0,0,0,2021-04-01
AFRICA,Mozambique,2021,May,0,0,0,2021-05-01
AFRICA,Mozambique,2021,Jun,0,0,0,2021-06-01
AFRICA,Mozambique,2021,Jul,1,0,1,2021-07-01
AFRICA,Mozambique,2021,Aug,0,0,0,2021-08-01
AFRICA,Mozambique,2021,Sep,2,0,2,2021-09-01
AFRICA,Mozambique,2021,Oct,14,0,14,2021-10-01
AFRICA,Mozambique,2021,Nov,30,2,32,2021-11-01
AFRICA,Mozambique,2021,Dec,0,0,0,2021-12-01
AFRICA,Namibia,2021,Jan,3,0,3,2021-01-01
AFRICA,Namibia,2021,Feb,1,0,1,2021-02-01
AFRICA,Namibia,2021,Mar,0,0,0,2021-03-01
AFRICA,Namibia,2021,Apr,0,0,0,2021-04-01
AFRICA,Namibia,2021,May,0,0,0,2021-05-01
AFRICA,Namibia,2021,Jun,2,0,2,2021-06-01
AFRICA,Namibia,2021,Jul,3,0,3,2021-07-01
AFRICA,Namibia,2021,Aug,1,1,2,2021-08-01
AFRICA,Namibia,2021,Sep,0,4,4,2021-09-01
AFRICA,Namibia,2021,Oct,27,0,27,2021-10-01
AFRICA,Namibia,2021,Nov,29,0,29,2021-11-01
AFRICA,Namibia,2021,Dec,5,0,5,2021-12-01
AFRICA,Niger,2021,Jan,0,0,0,2021-01-01
AFRICA,Niger,2021,Feb,0,0,0,2021-02-01
AFRICA,Niger,2021,Mar,0,0,0,2021-03-01
AFRICA,Niger,2021,Apr,0,0,0,2021-04-01
AFRICA,Niger,2021,May,0,0,0,2021-05-01
AFRICA,Niger,2021,Jun,0,0,0,2021-06-01
AFRICA,Niger,2021,Jul,1,0,1,2021-07-01
AFRICA,Niger,2021,Aug,0,0,0,2021-08-01
AFRICA,Niger,2021,Sep,0,0,0,2021-09-01
AFRICA,Niger,2021,Oct,4,0,4,2021-10-01
AFRICA,Niger,2021,Nov,6,0,6,2021-11-01
AFRICA,Niger,2021,Dec,5,0,5,2021-12-01
AFRICA,Nigeria,2021,Jan,7,0,7,2021-01-01
AFRICA,Nigeria,2021,Feb,3,0,3,2021-02-01
AFRICA,Nigeria,2021,Mar,0,0,0,2021-03-01
AFRICA,Nigeria,2021,Apr,0,0,0,2021-04-01
AFRICA,Nigeria,2021,May,0,0,0,2021-05-01
AFRICA,Nigeria,2021,Jun,0,0,0,2021-06-01
AFRICA,Nigeria,2021,Jul,2,0,2,2021-07-01
AFRICA,Nigeria,2021,Aug,16,0,16,2021-08-01
AFRICA,Nigeria,2021,Sep,19,0,19,2021-09-01
AFRICA,Nigeria,2021,Oct,63,0,63,2021-10-01
AFRICA,Nigeria,2021,Nov,65,0,65,2021-11-01
AFRICA,Nigeria,2021,Dec,89,0,89,2021-12-01
AFRICA,Other African countries,2021,Jan,7,0,7,2021-01-01
AFRICA,Other African countries,2021,Feb,4,0,4,2021-02-01
AFRICA,Other African countries,2021,Mar,1,0,1,2021-03-01
AFRICA,Other African countries,2021,Apr,0,0,0,2021-04-01
AFRICA,Other African countries,2021,May,0,0,0,2021-05-01
AFRICA,Other African countries,2021,Jun,0,0,0,2021-06-01
AFRICA,Other African countries,2021,Jul,3,0,3,2021-07-01
AFRICA,Other African countries,2021,Aug,1,0,1,2021-08-01
AFRICA,Other African countries,2021,Sep,4,0,4,2021-09-01
AFRICA,Other African countries,2021,Oct,15,0,15,2021-10-01
AFRICA,Other African countries,2021,Nov,34,0,34,2021-11-01
AFRICA,Other African countries,2021,Dec,66,0,66,2021-12-01
AFRICA,Reunion Island,2021,Jan,30,0,30,2021-01-01
AFRICA,Reunion Island,2021,Feb,11,0,11,2021-02-01
AFRICA,Reunion Island,2021,Mar,5,0,5,2021-03-01
AFRICA,Reunion Island,2021,Apr,0,0,0,2021-04-01
AFRICA,Reunion Island,2021,May,5,0,5,2021-05-01
AFRICA,Reunion Island,2021,Jun,0,0,0,2021-06-01
AFRICA,Reunion Island,2021,Jul,32,0,32,2021-07-01
AFRICA,Reunion Island,2021,Aug,59,0,59,2021-08-01
AFRICA,Reunion Island,2021,Sep,37,0,37,2021-09-01
AFRICA,Reunion Island,2021,Oct,2809,0,2809,2021-10-01
AFRICA,Reunion Island,2021,Nov,1939,0,1939,2021-11-01
AFRICA,Reunion Island,2021,Dec,361,0,361,2021-12-01
AFRICA,Rwanda,2021,Jan,3,0,3,2021-01-01
AFRICA,Rwanda,2021,Feb,2,0,2,2021-02-01
AFRICA,Rwanda,2021,Mar,0,0,0,2021-03-01
AFRICA,Rwanda,2021,Apr,0,0,0,2021-04-01
AFRICA,Rwanda,2021,May,0,0,0,2021-05-01
AFRICA,Rwanda,2021,Jun,0,0,0,2021-06-01
AFRICA,Rwanda,2021,Jul,1,0,1,2021-07-01
AFRICA,Rwanda,2021,Aug,4,0,4,2021-08-01
AFRICA,Rwanda,2021,Sep,2,0,2,2021-09-01
AFRICA,Rwanda,2021,Oct,10,0,10,2021-10-01
AFRICA,Rwanda,2021,Nov,10,0,10,2021-11-01
AFRICA,Rwanda,2021,Dec,11,0,11,2021-12-01
AFRICA,Senegal,2021,Jan,1,0,1,2021-01-01
AFRICA,Senegal,2021,Feb,0,0,0,2021-02-01
AFRICA,Senegal,2021,Mar,0,0,0,2021-03-01
AFRICA,Senegal,2021,Apr,0,0,0,2021-04-01
AFRICA,Senegal,2021,May,0,0,0,2021-05-01
AFRICA,Senegal,2021,Jun,0,1,1,2021-06-01
AFRICA,Senegal,2021,Jul,3,0,3,2021-07-01
AFRICA,Senegal,2021,Aug,1,0,1,2021-08-01
AFRICA,Senegal,2021,Sep,3,0,3,2021-09-01
AFRICA,Senegal,2021,Oct,8,0,8,2021-10-01
AFRICA,Senegal,2021,Nov,4,0,4,2021-11-01
AFRICA,Senegal,2021,Dec,9,0,9,2021-12-01
AFRICA,Seychelles,2021,Jan,0,0,0,2021-01-01
AFRICA,Seychelles,2021,Feb,2,0,2,2021-02-01
AFRICA,Seychelles,2021,Mar,1,0,1,2021-03-01
AFRICA,Seychelles,2021,Apr,0,0,0,2021-04-01
AFRICA,Seychelles,2021,May,0,0,0,2021-05-01
AFRICA,Seychelles,2021,Jun,0,0,0,2021-06-01
AFRICA,Seychelles,2021,Jul,8,0,8,2021-07-01
AFRICA,Seychelles,2021,Aug,2,0,2,2021-08-01
AFRICA,Seychelles,2021,Sep,1,0,1,2021-09-01
AFRICA,Seychelles,2021,Oct,177,0,177,2021-10-01
AFRICA,Seychelles,2021,Nov,126,1,127,2021-11-01
AFRICA,Seychelles,2021,Dec,165,0,165,2021-12-01
AFRICA,"South Africa, Rep. of",2021,Jan,21,1,22,2021-01-01
AFRICA,"South Africa, Rep. of",2021,Feb,22,0,22,2021-02-01
AFRICA,"South Africa, Rep. of",2021,Mar,10,0,10,2021-03-01
AFRICA,"South Africa, Rep. of",2021,Apr,0,0,0,2021-04-01
AFRICA,"South Africa, Rep. of",2021,May,12,1,13,2021-05-01
AFRICA,"South Africa, Rep. of",2021,Jun,68,2,70,2021-06-01
AFRICA,"South Africa, Rep. of",2021,Jul,45,0,45,2021-07-01
AFRICA,"South Africa, Rep. of",2021,Aug,14,0,14,2021-08-01
AFRICA,"South Africa, Rep. of",2021,Sep,40,0,40,2021-09-01
AFRICA,"South Africa, Rep. of",2021,Oct,3680,0,3680,2021-10-01
AFRICA,"South Africa, Rep. of",2021,Nov,4005,4,4009,2021-11-01
AFRICA,"South Africa, Rep. of",2021,Dec,136,0,136,2021-12-01
AFRICA,Sudan,2021,Jan,0,0,0,2021-01-01
AFRICA,Sudan,2021,Feb,0,0,0,2021-02-01
AFRICA,Sudan,2021,Mar,0,0,0,2021-03-01
AFRICA,Sudan,2021,Apr,0,0,0,2021-04-01
AFRICA,Sudan,2021,May,0,0,0,2021-05-01
AFRICA,Sudan,2021,Jun,0,0,0,2021-06-01
AFRICA,Sudan,2021,Jul,0,0,0,2021-07-01
AFRICA,Sudan,2021,Aug,0,0,0,2021-08-01
AFRICA,Sudan,2021,Sep,1,0,1,2021-09-01
AFRICA,Sudan,2021,Oct,3,0,3,2021-10-01
AFRICA,Sudan,2021,Nov,2,0,2,2021-11-01
AFRICA,Sudan,2021,Dec,2,0,2,2021-12-01
AFRICA,Tanzania,2021,Jan,6,0,6,2021-01-01
AFRICA,Tanzania,2021,Feb,5,0,5,2021-02-01
AFRICA,Tanzania,2021,Mar,1,1,2,2021-03-01
AFRICA,Tanzania,2021,Apr,0,0,0,2021-04-01
AFRICA,Tanzania,2021,May,0,0,0,2021-05-01
AFRICA,Tanzania,2021,Jun,0,0,0,2021-06-01
AFRICA,Tanzania,2021,Jul,0,0,0,2021-07-01
AFRICA,Tanzania,2021,Aug,1,0,1,2021-08-01
AFRICA,Tanzania,2021,Sep,5,3,8,2021-09-01
AFRICA,Tanzania,2021,Oct,26,0,26,2021-10-01
AFRICA,Tanzania,2021,Nov,24,0,24,2021-11-01
AFRICA,Tanzania,2021,Dec,31,0,31,2021-12-01
AFRICA,Togo,2021,Jan,0,0,0,2021-01-01
AFRICA,Togo,2021,Feb,0,0,0,2021-02-01
AFRICA,Togo,2021,Mar,0,0,0,2021-03-01
AFRICA,Togo,2021,Apr,0,0,0,2021-04-01
AFRICA,Togo,2021,May,0,0,0,2021-05-01
AFRICA,Togo,2021,Jun,0,0,0,2021-06-01
AFRICA,Togo,2021,Jul,0,0,0,2021-07-01
AFRICA,Togo,2021,Aug,0,0,0,2021-08-01
AFRICA,Togo,2021,Sep,0,0,0,2021-09-01
AFRICA,Togo,2021,Oct,4,0,4,2021-10-01
AFRICA,Togo,2021,Nov,5,0,5,2021-11-01
AFRICA,Togo,2021,Dec,0,0,0,2021-12-01
AFRICA,Tunisia,2021,Jan,4,0,4,2021-01-01
AFRICA,Tunisia,2021,Feb,4,0,4,2021-02-01
AFRICA,Tunisia,2021,Mar,0,0,0,2021-03-01
AFRICA,Tunisia,2021,Apr,6,0,6,2021-04-01
AFRICA,Tunisia,2021,May,0,0,0,2021-05-01
AFRICA,Tunisia,2021,Jun,0,0,0,2021-06-01
AFRICA,Tunisia,2021,Jul,6,0,6,2021-07-01
AFRICA,Tunisia,2021,Aug,6,0,6,2021-08-01
AFRICA,Tunisia,2021,Sep,6,0,6,2021-09-01
AFRICA,Tunisia,2021,Oct,32,0,32,2021-10-01
AFRICA,Tunisia,2021,Nov,39,0,39,2021-11-01
AFRICA,Tunisia,2021,Dec,40,0,40,2021-12-01
AFRICA,Uganda,2021,Jan,10,0,10,2021-01-01
AFRICA,Uganda,2021,Feb,0,0,0,2021-02-01
AFRICA,Uganda,2021,Mar,0,0,0,2021-03-01
AFRICA,Uganda,2021,Apr,1,0,1,2021-04-01
AFRICA,Uganda,2021,May,2,0,2,2021-05-01
AFRICA,Uganda,2021,Jun,0,0,0,2021-06-01
AFRICA,Uganda,2021,Jul,2,0,2,2021-07-01
AFRICA,Uganda,2021,Aug,0,0,0,2021-08-01
AFRICA,Uganda,2021,Sep,3,0,3,2021-09-01
AFRICA,Uganda,2021,Oct,31,0,31,2021-10-01
AFRICA,Uganda,2021,Nov,15,0,15,2021-11-01
AFRICA,Uganda,2021,Dec,13,0,13,2021-12-01
AFRICA,Zambia,2021,Jan,0,0,0,2021-01-01
AFRICA,Zambia,2021,Feb,0,0,0,2021-02-01
AFRICA,Zambia,2021,Mar,0,0,0,2021-03-01
AFRICA,Zambia,2021,Apr,0,0,0,2021-04-01
AFRICA,Zambia,2021,May,0,0,0,2021-05-01
AFRICA,Zambia,2021,Jun,0,0,0,2021-06-01
AFRICA,Zambia,2021,Jul,0,0,0,2021-07-01
AFRICA,Zambia,2021,Aug,2,0,2,2021-08-01
AFRICA,Zambia,2021,Sep,0,0,0,2021-09-01
AFRICA,Zambia,2021,Oct,34,0,34,2021-10-01
AFRICA,Zambia,2021,Nov,31,0,31,2021-11-01
AFRICA,Zambia,2021,Dec,7,0,7,2021-12-01
AFRICA,Zimbabwe,2021,Jan,12,0,12,2021-01-01
AFRICA,Zimbabwe,2021,Feb,6,0,6,2021-02-01
AFRICA,Zimbabwe,2021,Mar,0,0,0,2021-03-01
AFRICA,Zimbabwe,2021,Apr,0,0,0,2021-04-01
AFRICA,Zimbabwe,2021,May,0,0,0,2021-05-01
AFRICA,Zimbabwe,2021,Jun,0,0,0,2021-06-01
AFRICA,Zimbabwe,2021,Jul,10,0,10,2021-07-01
