Continent,Country,Year,Month,Air,Sea,Total,Date
AFRICA,Kingdom of Eswatini,2022,Jan,6,0,6,2022-01-01
AFRICA,Kingdom of Eswatini,2022,Feb,7,0,7,2022-02-01
AFRICA,Kingdom of Eswatini,2022,Mar,23,0,23,2022-03-01
AFRICA,Kingdom of Eswatini,2022,Apr,23,0,23,2022-04-01
AFRICA,Kingdom of Eswatini,2022,May,18,0,18,2022-05-01
AFRICA,Kingdom of Eswatini,2022,Jun,18,0,18,2022-06-01
AFRICA,Kingdom of Eswatini,2022,Jul,12,0,12,2022-07-01
AFRICA,Kingdom of Eswatini,2022,Aug,16,0,16,2022-08-01
AFRICA,Kingdom of Eswatini,2022,Sep,26,0,26,2022-09-01
AFRICA,Kingdom of Eswatini,2022,Oct,31,0,31,2022-10-01
AFRICA,Kingdom of Eswatini,2022,Nov,11,0,11,2022-11-01
AFRICA,Kingdom of Eswatini,2022,Dec,24,0,24,2022-12-01
AFRICA,Lesotho,2022,Jan,0,0,0,2022-01-01
AFRICA,Lesotho,2022,Feb,3,0,3,2022-02-01
AFRICA,Lesotho,2022,Mar,30,0,30,2022-03-01
AFRICA,Lesotho,2022,Apr,2,0,2,2022-04-01
AFRICA,Lesotho,2022,May,9,0,9,2022-05-01
AFRICA,Lesotho,2022,Jun,6,0,6,2022-06-01
AFRICA,Lesotho,2022,Jul,9,0,9,2022-07-01
AFRICA,Lesotho,2022,Aug,7,0,7,2022-08-01
AFRICA,Lesotho,2022,Sep,3,0,3,2022-09-01
AFRICA,Lesotho,2022,Oct,27,0,27,2022-10-01
AFRICA,Lesotho,2022,Nov,8,0,8,2022-11-01
AFRICA,Lesotho,2022,Dec,16,0,16,2022-12-01
AFRICA,Malagasy Republic,2022,Jan,65,0,65,2022-01-01
AFRICA,Malagasy Republic,2022,Feb,152,4,156,2022-02-01
AFRICA,Malagasy Republic,2022,Mar,193,0,193,2022-03-01
AFRICA,Malagasy Republic,2022,Apr,921,28,949,2022-04-01
AFRICA,Malagasy Republic,2022,May,829,5,834,2022-05-01
AFRICA,Malagasy Republic,2022,Jun,709,1,710,2022-06-01
AFRICA,Malagasy Republic,2022,Jul,1302,4,1306,2022-07-01
AFRICA,Malagasy Republic,2022,Aug,1629,0,1629,2022-08-01
AFRICA,Malagasy Republic,2022,Sep,1049,2,1051,2022-09-01
AFRICA,Malagasy Republic,2022,Oct,1228,3,1231,2022-10-01
AFRICA,Malagasy Republic,2022,Nov,1097,4,1101,2022-11-01
AFRICA,Malagasy Republic,2022,Dec,1526,1,1527,2022-12-01
AFRICA,Malawi,2022,Jan,4,0,4,2022-01-01
AFRICA,Malawi,2022,Feb,15,0,15,2022-02-01
AFRICA,Malawi,2022,Mar,5,0,5,2022-03-01
AFRICA,Malawi,2022,Apr,25,0,25,2022-04-01
AFRICA,Malawi,2022,May,30,0,30,2022-05-01
AFRICA,Malawi,2022,Jun,25,0,25,2022-06-01
AFRICA,Malawi,2022,Jul,23,0,23,2022-07-01
AFRICA,Malawi,2022,Aug,46,0,46,2022-08-01
AFRICA,Malawi,2022,Sep,30,0,30,2022-09-01
AFRICA,Malawi,2022,Oct,83,0,83,2022-10-01
AFRICA,Malawi,2022,Nov,20,0,20,2022-11-01
AFRICA,Malawi,2022,Dec,28,1,29,2022-12-01
AFRICA,Mayotte,2022,Jan,7,0,7,2022-01-01
AFRICA,Mayotte,2022,Feb,23,0,23,2022-02-01
AFRICA,Mayotte,2022,Mar,34,0,34,2022-03-01
AFRICA,Mayotte,2022,Apr,35,0,35,2022-04-01
AFRICA,Mayotte,2022,May,84,0,84,2022-05-01
AFRICA,Mayotte,2022,Jun,60,0,60,2022-06-01
AFRICA,Mayotte,2022,Jul,90,0,90,2022-07-01
AFRICA,Mayotte,2022,Aug,71,0,71,2022-08-01
AFRICA,Mayotte,2022,Sep,59,0,59,2022-09-01
AFRICA,Mayotte,2022,Oct,166,0,166,2022-10-01
AFRICA,Mayotte,2022,Nov,65,0,65,2022-11-01
AFRICA,Mayotte,2022,Dec,348,0,348,2022-12-01
AFRICA,Morocco,2022,Jan,13,0,13,2022-01-01
AFRICA,Morocco,2022,Feb,36,0,36,2022-02-01
AFRICA,Morocco,2022,Mar,49,0,49,2022-03-01
AFRICA,Morocco,2022,Apr,28,0,28,2022-04-01
AFRICA,Morocco,2022,May,52,0,52,2022-05-01
AFRICA,Morocco,2022,Jun,73,0,73,2022-06-01
AFRICA,Morocco,2022,Jul,73,0,73,2022-07-01
AFRICA,Morocco,2022,Aug,76,0,76,2022-08-01
AFRICA,Morocco,2022,Sep,63,0,63,2022-09-01
AFRICA,Morocco,2022,Oct,59,0,59,2022-10-01
AFRICA,Morocco,2022,Nov,71,2,73,2022-11-01
AFRICA,Morocco,2022,Dec,74,4,78,2022-12-01
AFRICA,Mozambique,2022,Jan,27,0,27,2022-01-01
AFRICA,Mozambique,2022,Feb,19,0,19,2022-02-01
AFRICA,Mozambique,2022,Mar,21,0,21,2022-03-01
AFRICA,Mozambique,2022,Apr,35,0,35,2022-04-01
AFRICA,Mozambique,2022,May,30,0,30,2022-05-01
AFRICA,Mozambique,2022,Jun,47,0,47,2022-06-01
AFRICA,Mozambique,2022,Jul,42,0,42,2022-07-01
AFRICA,Mozambique,2022,Aug,69,0,69,2022-08-01
AFRICA,Mozambique,2022,Sep,75,0,75,2022-09-01
AFRICA,Mozambique,2022,Oct,53,0,53,2022-10-01
AFRICA,Mozambique,2022,Nov,42,3,45,2022-11-01
AFRICA,Mozambique,2022,Dec,175,1,176,2022-12-01
AFRICA,Namibia,2022,Jan,7,0,7,2022-01-01
AFRICA,Namibia,2022,Feb,33,0,33,2022-02-01
AFRICA,Namibia,2022,Mar,57,0,57,2022-03-01
AFRICA,Namibia,2022,Apr,174,0,174,2022-04-01
AFRICA,Namibia,2022,May,164,0,164,2022-05-01
AFRICA,Namibia,2022,Jun,165,1,166,2022-06-01
AFRICA,Namibia,2022,Jul,106,0,106,2022-07-01
AFRICA,Namibia,2022,Aug,81,0,81,2022-08-01
AFRICA,Namibia,2022,Sep,107,0,107,2022-09-01
AFRICA,Namibia,2022,Oct,75,1,76,2022-10-01
AFRICA,Namibia,2022,Nov,46,1,47,2022-11-01
AFRICA,Namibia,2022,Dec,258,1,259,2022-12-01
AFRICA,Niger,2022,Jan,7,0,7,2022-01-01
AFRICA,Niger,2022,Feb,12,0,12,2022-02-01
AFRICA,Niger,2022,Mar,7,0,7,2022-03-01
AFRICA,Niger,2022,Apr,5,0,5,2022-04-01
AFRICA,Niger,2022,May,5,0,5,2022-05-01
AFRICA,Niger,2022,Jun,6,0,6,2022-06-01
AFRICA,Niger,2022,Jul,1,0,1,2022-07-01
AFRICA,Niger,2022,Aug,7,0,7,2022-08-01
AFRICA,Niger,2022,Sep,4,0,4,2022-09-01
AFRICA,Niger,2022,Oct,3,0,3,2022-10-01
AFRICA,Niger,2022,Nov,6,0,6,2022-11-01
AFRICA,Niger,2022,Dec,8,0,8,2022-12-01
AFRICA,Nigeria,2022,Jan,59,0,59,2022-01-01
AFRICA,Nigeria,2022,Feb,159,0,159,2022-02-01
AFRICA,Nigeria,2022,Mar,119,0,119,2022-03-01
AFRICA,Nigeria,2022,Apr,168,0,168,2022-04-01
AFRICA,Nigeria,2022,May,218,3,221,2022-05-01
AFRICA,Nigeria,2022,Jun,158,3,161,2022-06-01
AFRICA,Nigeria,2022,Jul,275,1,276,2022-07-01
AFRICA,Nigeria,2022,Aug,401,3,404,2022-08-01
AFRICA,Nigeria,2022,Sep,413,0,413,2022-09-01
AFRICA,Nigeria,2022,Oct,324,0,324,2022-10-01
AFRICA,Nigeria,2022,Nov,253,0,253,2022-11-01
AFRICA,Nigeria,2022,Dec,310,1,311,2022-12-01
AFRICA,Other African countries,2022,Jan,88,0,88,2022-01-01
AFRICA,Other African countries,2022,Feb,156,0,156,2022-02-01
AFRICA,Other African countries,2022,Mar,210,0,210,2022-03-01
AFRICA,Other African countries,2022,Apr,143,0,143,2022-04-01
AFRICA,Other African countries,2022,May,94,0,94,2022-05-01
AFRICA,Other African countries,2022,Jun,189,0,189,2022-06-01
AFRICA,Other African countries,2022,Jul,180,0,180,2022-07-01
AFRICA,Other African countries,2022,Aug,177,0,177,2022-08-01
AFRICA,Other African countries,2022,Sep,182,0,182,2022-09-01
AFRICA,Other African countries,2022,Oct,324,0,324,2022-10-01
AFRICA,Other African countries,2022,Nov,179,3,182,2022-11-01
AFRICA,Other African countries,2022,Dec,237,39,276,2022-12-01
AFRICA,Reunion Island,2022,Jan,121,0,121,2022-01-01
AFRICA,Reunion Island,2022,Feb,321,0,321,2022-02-01
AFRICA,Reunion Island,2022,Mar,3569,0,3569,2022-03-01
AFRICA,Reunion Island,2022,Apr,2470,0,2470,2022-04-01
AFRICA,Reunion Island,2022,May,6517,0,6517,2022-05-01
AFRICA,Reunion Island,2022,Jun,3492,0,3492,2022-06-01
AFRICA,Reunion Island,2022,Jul,9486,0,9486,2022-07-01
AFRICA,Reunion Island,2022,Aug,6301,0,6301,2022-08-01
AFRICA,Reunion Island,2022,Sep,4500,0,4500,2022-09-01
AFRICA,Reunion Island,2022,Oct,12862,0,12862,2022-10-01
AFRICA,Reunion Island,2022,Nov,6864,0,6864,2022-11-01
AFRICA,Reunion Island,2022,Dec,16833,0,16833,2022-12-01
AFRICA,Rwanda,2022,Jan,8,0,8,2022-01-01
AFRICA,Rwanda,2022,Feb,5,0,5,2022-02-01
AFRICA,Rwanda,2022,Mar,28,0,28,2022-03-01
AFRICA,Rwanda,2022,Apr,31,0,31,2022-04-01
AFRICA,Rwanda,2022,May,22,0,22,2022-05-01
AFRICA,Rwanda,2022,Jun,20,0,20,2022-06-01
AFRICA,Rwanda,2022,Jul,42,0,42,2022-07-01
AFRICA,Rwanda,2022,Aug,18,0,18,2022-08-01
AFRICA,Rwanda,2022,Sep,17,0,17,2022-09-01
AFRICA,Rwanda,2022,Oct,37,0,37,2022-10-01
AFRICA,Rwanda,2022,Nov,19,0,19,2022-11-01
AFRICA,Rwanda,2022,Dec,33,0,33,2022-12-01
AFRICA,Senegal,2022,Jan,6,1,7,2022-01-01
AFRICA,Senegal,2022,Feb,1,0,1,2022-02-01
AFRICA,Senegal,2022,Mar,22,9,31,2022-03-01
AFRICA,Senegal,2022,Apr,11,0,11,2022-04-01
AFRICA,Senegal,2022,May,16,0,16,2022-05-01
AFRICA,Senegal,2022,Jun,34,0,34,2022-06-01
AFRICA,Senegal,2022,Jul,14,0,14,2022-07-01
AFRICA,Senegal,2022,Aug,17,0,17,2022-08-01
AFRICA,Senegal,2022,Sep,10,0,10,2022-09-01
AFRICA,Senegal,2022,Oct,34,7,41,2022-10-01
AFRICA,Senegal,2022,Nov,20,2,22,2022-11-01
AFRICA,Senegal,2022,Dec,16,1,17,2022-12-01
AFRICA,Seychelles,2022,Jan,72,1,73,2022-01-01
AFRICA,Seychelles,2022,Feb,101,0,101,2022-02-01
AFRICA,Seychelles,2022,Mar,183,1,184,2022-03-01
AFRICA,Seychelles,2022,Apr,225,1,226,2022-04-01
AFRICA,Seychelles,2022,May,163,0,163,2022-05-01
AFRICA,Seychelles,2022,Jun,227,0,227,2022-06-01
AFRICA,Seychelles,2022,Jul,257,0,257,2022-07-01
AFRICA,Seychelles,2022,Aug,395,0,395,2022-08-01
AFRICA,Seychelles,2022,Sep,239,0,239,2022-09-01
AFRICA,Seychelles,2022,Oct,321,1,322,2022-10-01
AFRICA,Seychelles,2022,Nov,371,12,383,2022-11-01
AFRICA,Seychelles,2022,Dec,834,2,836,2022-12-01
AFRICA,"South Africa, Rep. of",2022,Jan,1883,0,1883,2022-01-01
AFRICA,"South Africa, Rep. of",2022,Feb,3454,0,3454,2022-02-01
AFRICA,"South Africa, Rep. of",2022,Mar,9960,1,9961,2022-03-01
AFRICA,"South Africa, Rep. of",2022,Apr,10964,1,10965,2022-04-01
AFRICA,"South Africa, Rep. of",2022,May,7336,2,7338,2022-05-01
AFRICA,"South Africa, Rep. of",2022,Jun,8417,4,8421,2022-06-01
AFRICA,"South Africa, Rep. of",2022,Jul,7899,5,7904,2022-07-01
AFRICA,"South Africa, Rep. of",2022,Aug,6974,3,6977,2022-08-01
AFRICA,"South Africa, Rep. of",2022,Sep,8790,5,8795,2022-09-01
AFRICA,"South Africa, Rep. of",2022,Oct,8017,4,8021,2022-10-01
AFRICA,"South Africa, Rep. of",2022,Nov,5440,71,5511,2022-11-01
AFRICA,"South Africa, Rep. of",2022,Dec,16892,194,17086,2022-12-01
AFRICA,Sudan,2022,Jan,2,0,2,2022-01-01
AFRICA,Sudan,2022,Feb,1,0,1,2022-02-01
AFRICA,Sudan,2022,Mar,2,0,2,2022-03-01
AFRICA,Sudan,2022,Apr,12,0,12,2022-04-01
AFRICA,Sudan,2022,May,1,0,1,2022-05-01
AFRICA,Sudan,2022,Jun,7,0,7,2022-06-01
AFRICA,Sudan,2022,Jul,14,0,14,2022-07-01
AFRICA,Sudan,2022,Aug,5,0,5,2022-08-01
AFRICA,Sudan,2022,Sep,3,0,3,2022-09-01
AFRICA,Sudan,2022,Oct,10,0,10,2022-10-01
AFRICA,Sudan,2022,Nov,3,0,3,2022-11-01
AFRICA,Sudan,2022,Dec,4,0,4,2022-12-01
AFRICA,Tanzania,2022,Jan,41,0,41,2022-01-01
AFRICA,Tanzania,2022,Feb,34,2,36,2022-02-01
AFRICA,Tanzania,2022,Mar,31,0,31,2022-03-01
AFRICA,Tanzania,2022,Apr,41,1,42,2022-04-01
AFRICA,Tanzania,2022,May,41,0,41,2022-05-01
AFRICA,Tanzania,2022,Jun,40,0,40,2022-06-01
AFRICA,Tanzania,2022,Jul,78,1,79,2022-07-01
AFRICA,Tanzania,2022,Aug,95,0,95,2022-08-01
AFRICA,Tanzania,2022,Sep,71,1,72,2022-09-01
AFRICA,Tanzania,2022,Oct,128,0,128,2022-10-01
AFRICA,Tanzania,2022,Nov,61,0,61,2022-11-01
AFRICA,Tanzania,2022,Dec,93,0,93,2022-12-01
AFRICA,Togo,2022,Jan,1,0,1,2022-01-01
AFRICA,Togo,2022,Feb,4,0,4,2022-02-01
AFRICA,Togo,2022,Mar,0,0,0,2022-03-01
AFRICA,Togo,2022,Apr,4,0,4,2022-04-01
AFRICA,Togo,2022,May,9,0,9,2022-05-01
AFRICA,Togo,2022,Jun,1,0,1,2022-06-01
AFRICA,Togo,2022,Jul,5,0,5,2022-07-01
AFRICA,Togo,2022,Aug,12,0,12,2022-08-01
AFRICA,Togo,2022,Sep,3,0,3,2022-09-01
AFRICA,Togo,2022,Oct,14,0,14,2022-10-01
AFRICA,Togo,2022,Nov,10,0,10,2022-11-01
AFRICA,Togo,2022,Dec,4,0,4,2022-12-01
AFRICA,Tunisia,2022,Jan,20,0,20,2022-01-01
AFRICA,Tunisia,2022,Feb,51,0,51,2022-02-01
AFRICA,Tunisia,2022,Mar,40,0,40,2022-03-01
AFRICA,Tunisia,2022,Apr,13,0,13,2022-04-01
AFRICA,Tunisia,2022,May,29,0,29,2022-05-01
AFRICA,Tunisia,2022,Jun,51,0,51,2022-06-01
AFRICA,Tunisia,2022,Jul,38,0,38,2022-07-01
AFRICA,Tunisia,2022,Aug,43,0,43,2022-08-01
AFRICA,Tunisia,2022,Sep,37,0,37,2022-09-01
AFRICA,Tunisia,2022,Oct,43,0,43,2022-10-01
AFRICA,Tunisia,2022,Nov,33,1,34,2022-11-01
AFRICA,Tunisia,2022,Dec,46,2,48,2022-12-01
AFRICA,Uganda,2022,Jan,24,0,24,2022-01-01
AFRICA,Uganda,2022,Feb,62,0,62,2022-02-01
AFRICA,Uganda,2022,Mar,11,0,11,2022-03-01
AFRICA,Uganda,2022,Apr,35,0,35,2022-04-01
AFRICA,Uganda,2022,May,31,0,31,2022-05-01
AFRICA,Uganda,2022,Jun,82,0,82,2022-06-01
AFRICA,Uganda,2022,Jul,84,0,84,2022-07-01
AFRICA,Uganda,2022,Aug,84,0,84,2022-08-01
AFRICA,Uganda,2022,Sep,51,0,51,2022-09-01
AFRICA,Uganda,2022,Oct,78,0,78,2022-10-01
AFRICA,Uganda,2022,Nov,48,0,48,2022-11-01
AFRICA,Uganda,2022,Dec,115,1,116,2022-12-01
AFRICA,Zambia,2022,Jan,8,0,8,2022-01-01
AFRICA,Zambia,2022,Feb,33,0,33,2022-02-01
AFRICA,Zambia,2022,Mar,36,0,36,2022-03-01
AFRICA,Zambia,2022,Apr,84,0,84,2022-04-01
AFRICA,Zambia,2022,May,77,0,77,2022-05-01
AFRICA,Zambia,2022,Jun,81,0,81,2022-06-01
AFRICA,Zambia,2022,Jul,77,0,77,2022-07-01
AFRICA,Zambia,2022,Aug,125,0,125,2022-08-01
AFRICA,Zambia,2022,Sep,45,0,45,2022-09-01
AFRICA,Zambia,2022,Oct,118,0,118,2022-10-01
AFRICA,Zambia,2022,Nov,60,0,60,2022-11-01
AFRICA,Zambia,2022,Dec,151,0,151,2022-12-01
AFRICA,Zimbabwe,2022,Jan,40,0,40,2022-01-01
AFRICA,Zimbabwe,2022,Feb,71,0,71,2022-02-01
AFRICA,Zimbabwe,2022,Mar,122,0,122,2022-03-01
AFRICA,Zimbabwe,2022,Apr,236,0,236,2022-04-01
AFRICA,Zimbabwe,2022,May,135,0,135,2022-05-01
AFRICA,Zimbabwe,2022,Jun,130,0,130,2022-06-01
